timestamp,tof0,tof1
1734907671.367867,255.0,255.0
1734907671.3688128,255.0,255.0
1734907671.3695288,255.0,255.0
1734907671.3702826,255.0,255.0
1734907671.3705652,255.0,255.0
1734907671.3718836,255.0,255.0
1734907671.3722043,255.0,255.0
1734907671.3730526,255.0,255.0
1734907671.3733463,255.0,255.0
1734907671.3747137,255.0,255.0
1734907671.3748164,255.0,255.0
1734907671.3768833,255.0,255.0
1734907671.3769047,255.0,255.0
1734907671.3785565,255.0,255.0
1734907671.3786752,255.0,255.0
1734907671.3798175,255.0,255.0
1734907671.3799865,255.0,255.0
1734907671.381521,255.0,255.0
1734907671.3816564,255.0,255.0
1734907671.38302,255.0,255.0
1734907671.383058,255.0,255.0
1734907671.384287,255.0,255.0
1734907671.3843663,255.0,255.0
1734907671.387,255.0,255.0
1734907671.387028,255.0,255.0
1734907671.3882046,255.0,255.0
1734907671.3884528,255.0,255.0
1734907671.389845,255.0,255.0
1734907671.3898778,255.0,255.0
1734907671.3911521,255.0,255.0
1734907671.3912194,255.0,255.0
1734907671.392146,255.0,255.0
1734907671.3921692,255.0,255.0
1734907671.3936002,255.0,255.0
1734907671.393831,255.0,255.0
1734907671.3953774,255.0,255.0
1734907671.3955808,255.0,255.0
1734907671.3970952,255.0,255.0
1734907671.39714,255.0,255.0
1734907671.3985615,255.0,255.0
1734907671.3986628,255.0,255.0
1734907671.400035,255.0,255.0
1734907671.4000967,255.0,255.0
1734907671.4011996,255.0,255.0
1734907671.4013062,255.0,255.0
1734907671.4027064,255.0,255.0
1734907671.4039338,255.0,255.0
1734907671.4042153,255.0,255.0
1734907671.4045484,255.0,255.0
1734907671.405181,255.0,255.0
1734907671.4054596,255.0,255.0
1734907671.4065344,255.0,255.0
1734907671.40685,255.0,255.0
1734907671.408003,255.0,255.0
1734907671.4082034,255.0,255.0
1734907671.4093745,255.0,255.0
1734907671.4096315,255.0,255.0
1734907671.4112108,255.0,255.0
1734907671.411409,255.0,255.0
1734907671.4127529,255.0,255.0
1734907671.412822,255.0,255.0
1734907671.4139807,255.0,255.0
1734907671.41408,255.0,255.0
1734907671.4155347,255.0,255.0
1734907671.4155703,255.0,255.0
1734907671.4173806,255.0,255.0
1734907671.4185398,255.0,255.0
1734907671.419186,255.0,255.0
1734907671.4207428,255.0,255.0
1734907671.4207752,255.0,255.0
1734907671.4220107,255.0,255.0
1734907671.4223793,255.0,255.0
1734907671.4232748,255.0,255.0
1734907671.4233465,255.0,255.0
1734907671.4243402,255.0,255.0
1734907671.425316,255.0,255.0
1734907671.4257264,255.0,255.0
1734907671.425978,255.0,255.0
1734907671.4271674,255.0,255.0
1734907671.4280562,255.0,255.0
1734907671.4288435,255.0,255.0
1734907671.4293704,255.0,255.0
1734907671.4303055,255.0,255.0
1734907671.4304354,255.0,255.0
1734907671.4317365,255.0,255.0
1734907671.4321518,255.0,255.0
1734907671.4332554,255.0,255.0
1734907671.4339614,255.0,255.0
1734907671.4345198,255.0,255.0
1734907671.4349732,255.0,255.0
1734907671.4366512,255.0,255.0
1734907671.4366903,255.0,255.0
1734907671.437893,255.0,255.0
1734907671.4382956,255.0,255.0
1734907671.4387934,255.0,255.0
1734907671.4402807,255.0,255.0
1734907671.4412684,255.0,255.0
1734907671.441836,255.0,255.0
1734907671.4420903,255.0,255.0
1734907671.4429975,255.0,255.0
1734907671.4430969,255.0,255.0
1734907671.444983,255.0,255.0
1734907671.4451087,255.0,255.0
1734907671.4464276,255.0,255.0
1734907671.446555,255.0,255.0
1734907671.447939,255.0,255.0
1734907671.448346,255.0,255.0
1734907671.4492853,255.0,255.0
1734907671.4494271,255.0,255.0
1734907671.4508324,255.0,255.0
1734907671.4509916,255.0,255.0
1734907671.4523416,255.0,255.0
1734907671.4531145,255.0,255.0
1734907671.4540548,255.0,255.0
1734907671.454233,255.0,255.0
1734907671.455251,255.0,255.0
1734907671.4556203,255.0,255.0
1734907671.4565573,255.0,255.0
1734907671.4569347,255.0,255.0
1734907671.45807,255.0,255.0
1734907671.4582636,255.0,255.0
1734907671.459689,255.0,255.0
1734907671.459883,255.0,255.0
1734907671.4612954,255.0,255.0
1734907671.4613307,255.0,255.0
1734907671.4627197,255.0,255.0
1734907671.4627476,255.0,255.0
1734907671.4641123,255.0,255.0
1734907671.4642081,255.0,255.0
1734907671.4655259,255.0,255.0
1734907671.465635,255.0,255.0
1734907671.466912,255.0,255.0
1734907671.4669461,255.0,255.0
1734907671.468034,255.0,255.0
1734907671.468244,255.0,255.0
1734907671.4697223,255.0,255.0
1734907671.4699304,255.0,255.0
1734907671.4712977,255.0,255.0
1734907671.4713311,255.0,255.0
1734907671.4735248,255.0,255.0
1734907671.473999,255.0,255.0
1734907671.4748957,255.0,255.0
1734907671.4749434,255.0,255.0
1734907671.4766202,255.0,255.0
1734907671.4766552,255.0,255.0
1734907671.4781306,255.0,255.0
1734907671.4783452,255.0,255.0
1734907671.4796212,255.0,255.0
1734907671.4801152,255.0,255.0
1734907671.481074,255.0,255.0
1734907671.4812734,255.0,255.0
1734907671.48359,255.0,255.0
1734907671.4836848,255.0,255.0
1734907671.4848976,255.0,255.0
1734907671.4852018,255.0,255.0
1734907671.486803,255.0,255.0
1734907671.4868913,255.0,255.0
1734907671.488205,255.0,255.0
1734907671.488642,255.0,255.0
1734907671.4896479,255.0,255.0
1734907671.4900053,255.0,255.0
1734907671.490893,255.0,255.0
1734907671.4912288,255.0,255.0
1734907671.4921126,255.0,255.0
1734907671.4922237,255.0,255.0
1734907671.4937584,255.0,255.0
1734907671.493959,255.0,255.0
1734907671.495508,255.0,255.0
1734907671.4963996,255.0,255.0
1734907671.4970722,255.0,255.0
1734907671.4974256,255.0,255.0
1734907671.498455,255.0,255.0
1734907671.4984827,255.0,255.0
1734907671.499591,255.0,255.0
1734907671.4997504,255.0,255.0
1734907671.5007646,255.0,255.0
1734907671.5009098,255.0,255.0
1734907671.5024247,255.0,255.0
1734907671.5025778,255.0,255.0
1734907671.5038412,255.0,255.0
1734907671.5039918,255.0,255.0
1734907671.505447,255.0,255.0
1734907671.5056536,255.0,255.0
1734907671.5068092,255.0,255.0
1734907671.5069249,255.0,255.0
1734907671.5085309,255.0,255.0
1734907671.5085535,255.0,255.0
1734907671.509914,255.0,255.0
1734907671.5100505,255.0,255.0
1734907671.5112197,255.0,255.0
1734907671.51128,255.0,255.0
1734907671.5126336,255.0,255.0
1734907671.5128295,255.0,255.0
1734907671.5138636,255.0,255.0
1734907671.514214,255.0,255.0
1734907671.5155747,255.0,255.0
1734907671.51559,255.0,255.0
1734907671.5170949,255.0,255.0
1734907671.5171258,255.0,255.0
1734907671.5187595,255.0,255.0
1734907671.518863,255.0,255.0
1734907671.5200486,255.0,255.0
1734907671.5203333,255.0,255.0
1734907671.5214434,255.0,255.0
1734907671.5220308,255.0,255.0
1734907671.5227334,255.0,255.0
1734907671.5228648,255.0,255.0
1734907671.524011,255.0,255.0
1734907671.5241635,255.0,255.0
1734907671.525637,255.0,255.0
1734907671.5257065,255.0,255.0
1734907671.5270677,255.0,255.0
1734907671.527173,255.0,255.0
1734907671.5284867,255.0,255.0
1734907671.5291674,255.0,255.0
1734907671.5301127,255.0,255.0
1734907671.5301554,255.0,255.0
1734907671.5312798,255.0,255.0
1734907671.531294,255.0,255.0
1734907671.5327673,255.0,255.0
1734907671.534069,255.0,255.0
1734907671.5341923,255.0,255.0
1734907671.5354824,255.0,255.0
1734907671.5355256,255.0,255.0
1734907671.5371578,255.0,255.0
1734907671.5373392,255.0,255.0
1734907671.5382433,255.0,255.0
1734907671.5385044,255.0,255.0
1734907671.5402849,255.0,255.0
1734907671.5404816,255.0,255.0
1734907671.5417588,255.0,255.0
1734907671.5418787,255.0,255.0
1734907671.5430517,255.0,255.0
1734907671.543104,255.0,255.0
1734907671.5444722,255.0,255.0
1734907671.5446072,255.0,255.0
1734907671.5459578,255.0,255.0
1734907671.5460987,255.0,255.0
1734907671.5474782,255.0,255.0
1734907671.5475433,255.0,255.0
1734907671.548957,255.0,255.0
1734907671.549013,255.0,255.0
1734907671.5505238,255.0,255.0
1734907671.5505567,255.0,255.0
1734907671.5518587,255.0,255.0
1734907671.5521564,255.0,255.0
1734907671.5531905,255.0,255.0
1734907671.5532026,255.0,255.0
1734907671.5547507,255.0,255.0
1734907671.5547764,255.0,255.0
1734907671.5557528,255.0,255.0
1734907671.5559053,255.0,255.0
1734907671.557611,255.0,255.0
1734907671.557657,255.0,255.0
1734907671.5590658,255.0,255.0
1734907671.5590968,255.0,255.0
1734907671.5603535,255.0,255.0
1734907671.560375,255.0,255.0
1734907671.5620046,255.0,255.0
1734907671.5622127,255.0,255.0
1734907671.5632687,255.0,255.0
1734907671.5633855,255.0,255.0
1734907671.5646937,255.0,255.0
1734907671.5649638,255.0,255.0
1734907671.5659223,255.0,255.0
1734907671.5659587,255.0,255.0
1734907671.567238,255.0,255.0
1734907671.5678525,255.0,255.0
1734907671.569848,255.0,255.0
1734907671.5701299,255.0,255.0
1734907671.571406,255.0,255.0
1734907671.571591,255.0,255.0
1734907671.5729072,255.0,255.0
1734907671.572945,255.0,255.0
1734907671.5746164,255.0,255.0
1734907671.575075,255.0,255.0
1734907671.57577,255.0,255.0
1734907671.5762172,255.0,255.0
1734907671.5773258,255.0,255.0
1734907671.5777295,255.0,255.0
1734907671.5787957,255.0,255.0
1734907671.5788286,255.0,255.0
1734907671.5815241,255.0,255.0
1734907671.5815632,255.0,255.0
1734907671.5828645,255.0,255.0
1734907671.5829008,255.0,255.0
1734907671.5839715,255.0,255.0
1734907671.5839803,255.0,255.0
1734907671.5854704,255.0,255.0
1734907671.5856152,255.0,255.0
1734907671.5870926,255.0,255.0
1734907671.587162,255.0,255.0
1734907671.5885038,255.0,255.0
1734907671.5885258,255.0,255.0
1734907671.5897257,255.0,255.0
1734907671.5897474,255.0,255.0
1734907671.591325,255.0,255.0
1734907671.5913663,255.0,255.0
1734907671.5927856,255.0,255.0
1734907671.592893,255.0,255.0
1734907671.5940151,255.0,255.0
1734907671.5945282,255.0,255.0
1734907671.5958114,255.0,255.0
1734907671.595847,255.0,255.0
1734907671.5970097,255.0,255.0
1734907671.597078,255.0,255.0
1734907671.5981314,255.0,255.0
1734907671.5982976,255.0,255.0
1734907671.5995235,255.0,255.0
1734907671.599786,255.0,255.0
1734907671.6009946,255.0,255.0
1734907671.60104,255.0,255.0
1734907671.602313,255.0,255.0
1734907671.6024485,255.0,255.0
1734907671.604204,255.0,255.0
1734907671.6042583,255.0,255.0
1734907671.6056294,255.0,255.0
1734907671.6056817,255.0,255.0
1734907671.607098,255.0,255.0
1734907671.6071308,255.0,255.0
1734907671.6083512,255.0,255.0
1734907671.6083949,255.0,255.0
1734907671.609873,255.0,255.0
1734907671.6100738,255.0,255.0
1734907671.6112754,255.0,255.0
1734907671.6112955,255.0,255.0
1734907671.6130311,255.0,255.0
1734907671.6130512,255.0,255.0
1734907671.614422,255.0,255.0
1734907671.6146178,255.0,255.0
1734907671.615889,255.0,255.0
1734907671.6159096,255.0,255.0
1734907671.6171017,255.0,255.0
1734907671.6172209,255.0,255.0
1734907671.6191537,255.0,255.0
1734907671.6193228,255.0,255.0
1734907671.620723,255.0,255.0
1734907671.6208522,255.0,255.0
1734907671.6220598,255.0,255.0
1734907671.6220732,255.0,255.0
1734907671.6233165,255.0,255.0
1734907671.62338,255.0,255.0
1734907671.6248882,255.0,255.0
1734907671.6250093,255.0,255.0
1734907671.6264577,255.0,255.0
1734907671.6266017,255.0,255.0
1734907671.6276915,255.0,255.0
1734907671.6279066,255.0,255.0
1734907671.629208,255.0,255.0
1734907671.6296477,255.0,255.0
1734907671.6303408,255.0,255.0
1734907671.630362,255.0,255.0
1734907671.631767,255.0,255.0
1734907671.6325052,255.0,255.0
1734907671.6333828,255.0,255.0
1734907671.6334105,255.0,255.0
1734907671.634969,255.0,255.0
1734907671.6351664,255.0,255.0
1734907671.6366882,255.0,255.0
1734907671.636757,255.0,255.0
1734907671.6380992,255.0,255.0
1734907671.6381195,255.0,255.0
1734907671.639596,255.0,255.0
1734907671.6396313,255.0,255.0
1734907671.640883,255.0,255.0
1734907671.6409447,255.0,255.0
1734907671.6426523,255.0,255.0
1734907671.6427886,255.0,255.0
1734907671.6441748,255.0,255.0
1734907671.6442022,255.0,255.0
1734907671.6453185,255.0,255.0
1734907671.6456172,255.0,255.0
1734907671.6469646,255.0,255.0
1734907671.6470723,255.0,255.0
1734907671.6481516,255.0,255.0
1734907671.6481845,255.0,255.0
1734907671.6495109,255.0,255.0
1734907671.649554,255.0,255.0
1734907671.6509626,255.0,255.0
1734907671.651433,255.0,255.0
1734907671.652883,255.0,255.0
1734907671.6543703,255.0,255.0
1734907671.6545482,255.0,255.0
1734907671.6555383,255.0,255.0
1734907671.6557477,255.0,255.0
1734907671.6564078,255.0,255.0
1734907671.6571877,255.0,255.0
1734907671.6573062,255.0,255.0
1734907671.658783,255.0,255.0
1734907671.659034,255.0,255.0
1734907671.660266,255.0,255.0
1734907671.6603384,255.0,255.0
1734907671.6615968,255.0,255.0
1734907671.6619568,255.0,255.0
1734907671.6633894,255.0,255.0
1734907671.6634917,255.0,255.0
1734907671.6646452,255.0,255.0
1734907671.664697,255.0,255.0
1734907671.6658196,255.0,255.0
1734907671.6661563,255.0,255.0
1734907671.6672094,255.0,255.0
1734907671.6674087,255.0,255.0
1734907671.6688747,255.0,255.0
1734907671.6691475,255.0,255.0
1734907671.6704383,255.0,255.0
1734907671.67065,255.0,255.0
1734907671.6718783,255.0,255.0
1734907671.672012,255.0,255.0
1734907671.6735466,255.0,255.0
1734907671.6735916,255.0,255.0
1734907671.674909,255.0,255.0
1734907671.6750374,255.0,255.0
1734907671.6763592,255.0,255.0
1734907671.676614,255.0,255.0
1734907671.678662,255.0,255.0
1734907671.6787689,255.0,255.0
1734907671.6802304,255.0,255.0
1734907671.6802788,255.0,255.0
1734907671.681702,255.0,255.0
1734907671.6818109,255.0,255.0
1734907671.682892,255.0,255.0
1734907671.6829314,255.0,255.0
1734907671.684396,255.0,255.0
1734907671.684612,255.0,255.0
1734907671.685832,255.0,255.0
1734907671.6860478,255.0,255.0
1734907671.687424,255.0,255.0
1734907671.6875758,255.0,255.0
1734907671.688471,255.0,255.0
1734907671.6886704,255.0,255.0
1734907671.6897838,255.0,255.0
1734907671.6899567,255.0,255.0
1734907671.6916933,255.0,255.0
1734907671.6922152,255.0,255.0
1734907671.6932752,255.0,255.0
1734907671.6934454,255.0,255.0
1734907671.6947513,255.0,255.0
1734907671.6948628,255.0,255.0
1734907671.6964364,255.0,255.0
1734907671.696638,255.0,255.0
1734907671.6976657,255.0,255.0
1734907671.698635,255.0,255.0
1734907671.6991355,255.0,255.0
1734907671.6992488,255.0,255.0
1734907671.7007365,255.0,255.0
1734907671.7007704,255.0,255.0
1734907671.702219,255.0,255.0
1734907671.7022433,255.0,255.0
1734907671.7037902,255.0,255.0
1734907671.7039611,255.0,255.0
1734907671.7052674,255.0,255.0
1734907671.7053018,255.0,255.0
1734907671.7064805,255.0,255.0
1734907671.706612,255.0,255.0
1734907671.7078793,255.0,255.0
1734907671.7079034,255.0,255.0
1734907671.709379,255.0,255.0
1734907671.7094605,255.0,255.0
1734907671.7107728,255.0,255.0
1734907671.7109241,255.0,255.0
1734907671.7121,255.0,255.0
1734907671.7122622,255.0,255.0
1734907671.7147365,255.0,255.0
1734907671.7147665,255.0,255.0
1734907671.7159913,255.0,255.0
1734907671.7160823,255.0,255.0
1734907671.7171514,255.0,255.0
1734907671.7171717,255.0,255.0
1734907671.7185612,255.0,255.0
1734907671.719032,255.0,255.0
1734907671.7199802,255.0,255.0
1734907671.7202194,255.0,255.0
1734907671.721562,255.0,255.0
1734907671.7222118,255.0,255.0
1734907671.7227013,255.0,255.0
1734907671.722972,255.0,255.0
1734907671.7244456,255.0,255.0
1734907671.7244747,255.0,255.0
1734907671.7260094,255.0,255.0
1734907671.7261288,255.0,255.0
1734907671.72739,255.0,255.0
1734907671.7274275,255.0,255.0
1734907671.7286203,255.0,255.0
1734907671.7286487,255.0,255.0
1734907671.729788,255.0,255.0
1734907671.7300804,255.0,255.0
1734907671.7315993,255.0,255.0
1734907671.731667,255.0,255.0
1734907671.7327795,255.0,255.0
1734907671.7330384,255.0,255.0
1734907671.7346964,255.0,255.0
1734907671.7347848,255.0,255.0
1734907671.736384,255.0,255.0
1734907671.7364206,255.0,255.0
1734907671.7373674,255.0,255.0
1734907671.7376785,255.0,255.0
1734907671.73875,255.0,255.0
1734907671.7400627,255.0,255.0
1734907671.7405999,255.0,255.0
1734907671.7416656,255.0,255.0
1734907671.7418833,255.0,255.0
1734907671.7430968,255.0,255.0
1734907671.7431636,255.0,255.0
1734907671.7446902,255.0,255.0
1734907671.7447062,255.0,255.0
1734907671.7459736,255.0,255.0
1734907671.7460845,255.0,255.0
1734907671.747311,255.0,255.0
1734907671.747352,255.0,255.0
1734907671.7485018,255.0,255.0
1734907671.7485304,255.0,255.0
1734907671.7497828,255.0,255.0
1734907671.7498856,255.0,255.0
1734907671.7511406,255.0,255.0
1734907671.7512038,255.0,255.0
1734907671.7526946,255.0,255.0
1734907671.752702,255.0,255.0
1734907671.7542493,255.0,255.0
1734907671.754353,255.0,255.0
1734907671.755442,255.0,255.0
1734907671.7555244,255.0,255.0
1734907671.7567794,255.0,255.0
1734907671.7569723,255.0,255.0
1734907671.7585132,255.0,255.0
1734907671.7585511,255.0,255.0
1734907671.7598543,255.0,255.0
1734907671.7600195,255.0,255.0
1734907671.761235,255.0,255.0
1734907671.7613058,255.0,255.0
1734907671.7627382,255.0,255.0
1734907671.7627923,255.0,255.0
1734907671.763989,255.0,255.0
1734907671.7640705,255.0,255.0
1734907671.7652075,255.0,255.0
1734907671.7655857,255.0,255.0
1734907671.7672114,255.0,255.0
1734907671.767234,255.0,255.0
1734907671.768879,255.0,255.0
1734907671.768896,255.0,255.0
1734907671.7703934,255.0,255.0
1734907671.7705812,255.0,255.0
1734907671.7716818,255.0,255.0
1734907671.7717159,255.0,255.0
1734907671.7726865,255.0,255.0
1734907671.7729864,255.0,255.0
1734907671.7742155,255.0,255.0
1734907671.7742598,255.0,255.0
1734907671.776871,255.0,255.0
1734907671.7770112,255.0,255.0
1734907671.7781277,255.0,255.0
1734907671.7782562,255.0,255.0
1734907671.7795491,255.0,255.0
1734907671.7796254,255.0,255.0
1734907671.7808204,255.0,255.0
1734907671.7809148,255.0,255.0
1734907671.7823722,255.0,255.0
1734907671.7832181,255.0,255.0
1734907671.7834857,255.0,255.0
1734907671.7838778,255.0,255.0
1734907671.784748,255.0,255.0
1734907671.7854755,255.0,255.0
1734907671.7863863,255.0,255.0
1734907671.7864087,255.0,255.0
1734907671.787721,255.0,255.0
1734907671.7880108,255.0,255.0
1734907671.789177,255.0,255.0
1734907671.789308,255.0,255.0
1734907671.7907023,255.0,255.0
1734907671.790754,255.0,255.0
1734907671.792003,255.0,255.0
1734907671.7922945,255.0,255.0
1734907671.7936056,255.0,255.0
1734907671.7937891,255.0,255.0
1734907671.795166,255.0,255.0
1734907671.7951982,255.0,255.0
1734907671.7967196,255.0,255.0
1734907671.796749,255.0,255.0
1734907671.7980077,255.0,255.0
1734907671.7980344,255.0,255.0
1734907671.7997167,255.0,255.0
1734907671.7997494,255.0,255.0
1734907671.801034,255.0,255.0
1734907671.801079,255.0,255.0
1734907671.8022842,255.0,255.0
1734907671.8024678,255.0,255.0
1734907671.8039253,255.0,255.0
1734907671.804009,255.0,255.0
1734907671.8053014,255.0,255.0
1734907671.806262,255.0,255.0
1734907671.806819,255.0,255.0
1734907671.8073409,255.0,255.0
1734907671.8084223,255.0,255.0
1734907671.8084383,255.0,255.0
1734907671.8097842,255.0,255.0
1734907671.8114762,255.0,255.0
1734907671.8126066,255.0,255.0
1734907671.8130858,255.0,255.0
1734907671.81373,255.0,255.0
1734907671.814322,255.0,255.0
1734907671.8151422,255.0,255.0
1734907671.8154898,255.0,255.0
1734907671.8165877,255.0,255.0
1734907671.8168237,255.0,255.0
1734907671.8184016,255.0,255.0
1734907671.8184159,255.0,255.0
1734907671.819451,255.0,255.0
1734907671.820012,255.0,255.0
1734907671.820691,255.0,255.0
1734907671.8208609,255.0,255.0
1734907671.8225255,255.0,255.0
1734907671.823144,255.0,255.0
1734907671.8237834,255.0,255.0
1734907671.8238037,255.0,255.0
1734907671.8250084,255.0,255.0
1734907671.825032,255.0,255.0
1734907671.8268623,255.0,255.0
1734907671.8274302,255.0,255.0
1734907671.8285646,255.0,255.0
1734907671.8290067,255.0,255.0
1734907671.8303676,255.0,255.0
1734907671.8316963,255.0,255.0
1734907671.8320599,255.0,255.0
1734907671.8332593,255.0,255.0
1734907671.833316,255.0,255.0
1734907671.834701,255.0,255.0
1734907671.835645,255.0,255.0
1734907671.836123,255.0,255.0
1734907671.8369305,255.0,255.0
1734907671.8377018,255.0,255.0
1734907671.8389575,255.0,255.0
1734907671.8395345,255.0,255.0
1734907671.8403242,255.0,255.0
1734907671.840373,255.0,255.0
1734907671.8418972,255.0,255.0
1734907671.8419266,255.0,255.0
1734907671.8434007,255.0,255.0
1734907671.843896,255.0,255.0
1734907671.8450174,255.0,255.0
1734907671.8450453,255.0,255.0
1734907671.8465354,255.0,255.0
1734907671.8466687,255.0,255.0
1734907671.847809,255.0,255.0
1734907671.8479855,255.0,255.0
1734907671.8493307,255.0,255.0
1734907671.8494887,255.0,255.0
1734907671.8505914,255.0,255.0
1734907671.850756,255.0,255.0
1734907671.8518553,255.0,255.0
1734907671.85216,255.0,255.0
1734907671.8535619,255.0,255.0
1734907671.853602,255.0,255.0
1734907671.8545563,255.0,255.0
1734907671.8547828,255.0,255.0
1734907671.8561978,255.0,255.0
1734907671.8562412,255.0,255.0
1734907671.8576806,255.0,255.0
1734907671.8577917,255.0,255.0
1734907671.859078,255.0,255.0
1734907671.859238,255.0,255.0
1734907671.8612533,255.0,255.0
1734907671.8613846,255.0,255.0
1734907671.8626633,255.0,255.0
1734907671.8626895,255.0,255.0
1734907671.8639777,255.0,255.0
1734907671.8640091,255.0,255.0
1734907671.8653018,255.0,255.0
1734907671.8655982,255.0,255.0
1734907671.8669512,255.0,255.0
1734907671.8669763,255.0,255.0
1734907671.8683934,255.0,255.0
1734907671.868434,255.0,255.0
1734907671.8698251,255.0,255.0
1734907671.8700578,255.0,255.0
1734907671.8712604,255.0,255.0
1734907671.8712955,255.0,255.0
1734907671.8726623,255.0,255.0
1734907671.8728821,255.0,255.0
1734907671.8749425,255.0,255.0
1734907671.875071,255.0,255.0
1734907671.8764095,255.0,255.0
1734907671.8765078,255.0,255.0
1734907671.878083,255.0,255.0
1734907671.878206,255.0,255.0
1734907671.879421,255.0,255.0
1734907671.8794405,255.0,255.0
1734907671.880863,255.0,255.0
1734907671.8808794,255.0,255.0
1734907671.8823895,255.0,255.0
1734907671.8824697,255.0,255.0
1734907671.8836923,255.0,255.0
1734907671.8838253,255.0,255.0
1734907671.8850029,255.0,255.0
1734907671.8851209,255.0,255.0
1734907671.8865728,255.0,255.0
1734907671.886736,255.0,255.0
1734907671.8878176,255.0,255.0
1734907671.8881013,255.0,255.0
1734907671.8892317,255.0,255.0
1734907671.8893635,255.0,255.0
1734907671.8909514,255.0,255.0
1734907671.8910508,255.0,255.0
1734907671.8922853,255.0,255.0
1734907671.8923805,255.0,255.0
1734907671.8942034,255.0,255.0
1734907671.8944144,255.0,255.0
1734907671.8955288,255.0,255.0
1734907671.896117,255.0,255.0
1734907671.8968222,255.0,255.0
1734907671.8971567,255.0,255.0
1734907671.89812,255.0,255.0
1734907671.898331,255.0,255.0
1734907671.899643,255.0,255.0
1734907671.8996675,255.0,255.0
1734907671.901131,255.0,255.0
1734907671.901163,255.0,255.0
1734907671.9026437,255.0,255.0
1734907671.9027987,255.0,255.0
1734907671.9040463,255.0,255.0
1734907671.904513,255.0,255.0
1734907671.9053855,255.0,255.0
1734907671.9056387,255.0,255.0
1734907671.9064803,255.0,255.0
1734907671.9067187,255.0,255.0
1734907671.9087644,255.0,255.0
1734907671.9102707,255.0,255.0
1734907671.9110146,255.0,255.0
1734907671.9118388,255.0,255.0
1734907671.9122639,255.0,255.0
1734907671.9135294,255.0,255.0
1734907671.9135587,255.0,255.0
1734907671.915044,255.0,255.0
1734907671.9150815,255.0,255.0
1734907671.9163327,255.0,255.0
1734907671.9165263,255.0,255.0
1734907671.9176426,255.0,255.0
1734907671.9177413,255.0,255.0
1734907671.9188392,255.0,255.0
1734907671.9188826,255.0,255.0
1734907671.9205744,255.0,255.0
1734907671.9207408,255.0,255.0
1734907671.921842,255.0,255.0
1734907671.921898,255.0,255.0
1734907671.923551,255.0,255.0
1734907671.9236214,255.0,255.0
1734907671.9248924,255.0,255.0
1734907671.9251451,255.0,255.0
1734907671.9266858,255.0,255.0
1734907671.9267182,255.0,255.0
1734907671.9281147,255.0,255.0
1734907671.9281561,255.0,255.0
1734907671.92945,255.0,255.0
1734907671.9299505,255.0,255.0
1734907671.9310372,255.0,255.0
1734907671.9310637,255.0,255.0
1734907671.932295,255.0,255.0
1734907671.9324284,255.0,255.0
1734907671.9342296,255.0,255.0
1734907671.9344316,255.0,255.0
1734907671.935651,255.0,255.0
1734907671.935752,255.0,255.0
1734907671.9367557,255.0,255.0
1734907671.9369655,255.0,255.0
1734907671.9381108,255.0,255.0
1734907671.9382472,255.0,255.0
1734907671.939264,255.0,255.0
1734907671.9396214,255.0,255.0
1734907671.9407191,255.0,255.0
1734907671.9409022,255.0,255.0
1734907671.9421494,255.0,255.0
1734907671.9423254,255.0,255.0
1734907671.9434407,255.0,255.0
1734907671.9436631,255.0,255.0
1734907671.945143,255.0,255.0
1734907671.9453566,255.0,255.0
1734907671.9467254,255.0,255.0
1734907671.9470572,255.0,255.0
1734907671.9481673,255.0,255.0
1734907671.9482124,255.0,255.0
1734907671.9495828,255.0,255.0
1734907671.949748,255.0,255.0
1734907671.95084,255.0,255.0
1734907671.9508874,255.0,255.0
1734907671.952357,255.0,255.0
1734907671.952766,255.0,255.0
1734907671.954266,255.0,255.0
1734907671.954335,255.0,255.0
1734907671.9553223,255.0,255.0
1734907671.9553602,255.0,255.0
1734907671.9570632,255.0,255.0
1734907671.9574745,255.0,255.0
1734907671.9586022,255.0,255.0
1734907671.958626,255.0,255.0
1734907671.9598994,255.0,255.0
1734907671.95999,255.0,255.0
1734907671.9613876,255.0,255.0
1734907671.9616601,255.0,255.0
1734907671.9628854,255.0,255.0
1734907671.963093,255.0,255.0
1734907671.9642909,255.0,255.0
1734907671.9645452,255.0,255.0
1734907671.965714,255.0,255.0
1734907671.965902,255.0,255.0
1734907671.967328,255.0,255.0
1734907671.9687734,255.0,255.0
1734907671.9698818,255.0,255.0
1734907671.9703178,255.0,255.0
1734907671.970818,255.0,255.0
1734907671.9723928,255.0,255.0
1734907671.9724112,255.0,255.0
1734907671.9735951,255.0,255.0
1734907671.973665,255.0,255.0
1734907671.9748151,255.0,255.0
1734907671.9751444,255.0,255.0
1734907671.9766715,255.0,255.0
1734907671.9767358,255.0,255.0
1734907671.9778552,255.0,255.0
1734907671.9782014,255.0,255.0
1734907671.9794557,255.0,255.0
1734907671.9794884,255.0,255.0
1734907671.9807577,255.0,255.0
1734907671.980911,255.0,255.0
1734907671.9823108,255.0,255.0
1734907671.9823554,255.0,255.0
1734907671.983458,255.0,255.0
1734907671.9838288,255.0,255.0
1734907671.9851785,255.0,255.0
1734907671.9852011,255.0,255.0
1734907671.9864495,255.0,255.0
1734907671.9866984,255.0,255.0
1734907671.9882214,255.0,255.0
1734907671.9884706,255.0,255.0
1734907671.9897387,255.0,255.0
1734907671.9898832,255.0,255.0
1734907671.9911985,255.0,255.0
1734907671.991208,255.0,255.0
